,Entity,Code,Year,Forest area,Continent
6846,Tajikistan,TJK,2007,410000.0,AS
6847,Tajikistan,TJK,2008,410000.0,AS
6848,Tajikistan,TJK,2009,410000.0,AS
6849,Tajikistan,TJK,2010,410000.0,AS
6850,Tajikistan,TJK,2011,412360.0,AS
6851,Tajikistan,TJK,2012,414720.0,AS
6852,Tajikistan,TJK,2013,417080.0,AS
6853,Tajikistan,TJK,2014,419440.0,AS
6854,Tajikistan,TJK,2015,421800.0,AS
6855,Tajikistan,TJK,2016,422200.0,AS
6856,Tajikistan,TJK,2017,422600.0,AS
6857,Tajikistan,TJK,2018,423000.0,AS
6858,Tajikistan,TJK,2019,423400.0,AS
6859,Tajikistan,TJK,2020,423800.0,AS
6901,Thailand,THA,2000,18998000.0,AS
6902,Thailand,THA,2001,19105500.0,AS
6903,Thailand,THA,2002,19213000.0,AS
6904,Thailand,THA,2003,19320500.0,AS
6905,Thailand,THA,2004,19428000.0,AS
6906,Thailand,THA,2005,19535500.0,AS
6907,Thailand,THA,2006,19643000.0,AS
6908,Thailand,THA,2007,19750500.0,AS
6909,Thailand,THA,2008,19858000.0,AS
6910,Thailand,THA,2009,19965500.0,AS
6911,Thailand,THA,2010,20073000.0,AS
6912,Thailand,THA,2011,20070600.0,AS
6913,Thailand,THA,2012,20068200.0,AS
6914,Thailand,THA,2013,20065800.0,AS
6915,Thailand,THA,2014,20063400.0,AS
6916,Thailand,THA,2015,20061000.0,AS
6917,Thailand,THA,2016,20023400.0,AS
6918,Thailand,THA,2017,19985800.0,AS
6919,Thailand,THA,2018,19948200.0,AS
6920,Thailand,THA,2019,19910600.0,AS
6921,Thailand,THA,2020,19873000.0,AS
7116,Turkmenistan,TKM,2000,4127000.0,AS
7117,Turkmenistan,TKM,2001,4127000.0,AS
7118,Turkmenistan,TKM,2002,4127000.0,AS
7119,Turkmenistan,TKM,2003,4127000.0,AS
7120,Turkmenistan,TKM,2004,4127000.0,AS
7121,Turkmenistan,TKM,2005,4127000.0,AS
7122,Turkmenistan,TKM,2006,4127000.0,AS
7123,Turkmenistan,TKM,2007,4127000.0,AS
7124,Turkmenistan,TKM,2008,4127000.0,AS
7125,Turkmenistan,TKM,2009,4127000.0,AS
7126,Turkmenistan,TKM,2010,4127000.0,AS
7127,Turkmenistan,TKM,2011,4127000.0,AS
7128,Turkmenistan,TKM,2012,4127000.0,AS
7129,Turkmenistan,TKM,2013,4127000.0,AS
7130,Turkmenistan,TKM,2014,4127000.0,AS
7131,Turkmenistan,TKM,2015,4127000.0,AS
7132,Turkmenistan,TKM,2016,4127000.0,AS
7133,Turkmenistan,TKM,2017,4127000.0,AS
7134,Turkmenistan,TKM,2018,4127000.0,AS
7135,Turkmenistan,TKM,2019,4127000.0,AS
7136,Turkmenistan,TKM,2020,4127000.0,AS
7269,United Arab Emirates,ARE,2000,309430.0,AS
7270,United Arab Emirates,ARE,2001,310217.0,AS
7271,United Arab Emirates,ARE,2002,311004.0,AS
7272,United Arab Emirates,ARE,2003,311791.0,AS
7273,United Arab Emirates,ARE,2004,312578.0,AS
7274,United Arab Emirates,ARE,2005,313365.0,AS
7275,United Arab Emirates,ARE,2006,314152.0,AS
7276,United Arab Emirates,ARE,2007,314939.0,AS
7277,United Arab Emirates,ARE,2008,315726.0,AS
7278,United Arab Emirates,ARE,2009,316513.0,AS
7279,United Arab Emirates,ARE,2010,317300.0,AS
7280,United Arab Emirates,ARE,2011,317300.0,AS
7281,United Arab Emirates,ARE,2012,317300.0,AS
7282,United Arab Emirates,ARE,2013,317300.0,AS
7283,United Arab Emirates,ARE,2014,317300.0,AS
7284,United Arab Emirates,ARE,2015,317300.0,AS
7285,United Arab Emirates,ARE,2016,317300.0,AS
7286,United Arab Emirates,ARE,2017,317300.0,AS
7287,United Arab Emirates,ARE,2018,317300.0,AS
7288,United Arab Emirates,ARE,2019,317300.0,AS
7289,United Arab Emirates,ARE,2020,317300.0,AS
7422,Uzbekistan,UZB,2000,2961461.0,AS
7423,Uzbekistan,UZB,2001,3000274.9,AS
7424,Uzbekistan,UZB,2002,3039088.8,AS
7425,Uzbekistan,UZB,2003,3077902.7,AS
7426,Uzbekistan,UZB,2004,3116716.6,AS
7427,Uzbekistan,UZB,2005,3155530.5,AS
7428,Uzbekistan,UZB,2006,3194344.4,AS
7429,Uzbekistan,UZB,2007,3233158.3000000003,AS
7430,Uzbekistan,UZB,2008,3271972.2,AS
7431,Uzbekistan,UZB,2009,3310786.1,AS
7432,Uzbekistan,UZB,2010,3349600.0,AS
7433,Uzbekistan,UZB,2011,3389560.0,AS
7434,Uzbekistan,UZB,2012,3429520.0,AS
7435,Uzbekistan,UZB,2013,3469480.0,AS
7436,Uzbekistan,UZB,2014,3509440.0,AS
7437,Uzbekistan,UZB,2015,3549400.0,AS
7438,Uzbekistan,UZB,2016,3577452.0,AS
7439,Uzbekistan,UZB,2017,3605504.000000001,AS
7440,Uzbekistan,UZB,2018,3633556.0,AS
7441,Uzbekistan,UZB,2019,3661608.0,AS
7442,Uzbekistan,UZB,2020,3689660.0,AS
7546,Vietnam,VNM,2000,11784100.0,AS
7547,Vietnam,VNM,2001,11944496.000000002,AS
7548,Vietnam,VNM,2002,12104892.0,AS
7549,Vietnam,VNM,2003,12265288.0,AS
7550,Vietnam,VNM,2004,12425684.0,AS
7551,Vietnam,VNM,2005,12586080.0,AS
7552,Vietnam,VNM,2006,12746476.0,AS
7553,Vietnam,VNM,2007,12906872.0,AS
7554,Vietnam,VNM,2008,13067268.0,AS
7555,Vietnam,VNM,2009,13227663.999999998,AS
7556,Vietnam,VNM,2010,13388060.0,AS
7557,Vietnam,VNM,2011,13522820.0,AS
7558,Vietnam,VNM,2012,13657580.0,AS
7559,Vietnam,VNM,2013,13792340.0,AS
7560,Vietnam,VNM,2014,13927100.0,AS
7561,Vietnam,VNM,2015,14061860.0,AS
7562,Vietnam,VNM,2016,14178106.000000002,AS
7563,Vietnam,VNM,2017,14294351.999999998,AS
7564,Vietnam,VNM,2018,14410598.0,AS
7565,Vietnam,VNM,2019,14526844.0,AS
7566,Vietnam,VNM,2020,14643090.0,AS
7763,Yemen,YEM,2000,549000.0,AS
7764,Yemen,YEM,2001,549000.0,AS
7765,Yemen,YEM,2002,549000.0,AS
7766,Yemen,YEM,2003,549000.0,AS
7767,Yemen,YEM,2004,549000.0,AS
7768,Yemen,YEM,2005,549000.0,AS
7769,Yemen,YEM,2006,549000.0,AS
7770,Yemen,YEM,2007,549000.0,AS
7771,Yemen,YEM,2008,549000.0,AS
7772,Yemen,YEM,2009,549000.0,AS
7773,Yemen,YEM,2010,549000.0,AS
7774,Yemen,YEM,2011,549000.0,AS
7775,Yemen,YEM,2012,549000.0,AS
7776,Yemen,YEM,2013,549000.0,AS
7777,Yemen,YEM,2014,549000.0,AS
7778,Yemen,YEM,2015,549000.0,AS
7779,Yemen,YEM,2016,549000.0,AS
7780,Yemen,YEM,2017,549000.0,AS
7781,Yemen,YEM,2018,549000.0,AS
7782,Yemen,YEM,2019,549000.0,AS
7783,Yemen,YEM,2020,549000.0,AS
