,Entity,Code,Year,Forest area,Continent
5776,Russia,RUS,2006,812788760.0,EU
5777,Russia,RUS,2007,813375470.0,EU
5778,Russia,RUS,2008,813962180.0,EU
5779,Russia,RUS,2009,814548890.0,EU
5780,Russia,RUS,2010,815135600.0,EU
5781,Russia,RUS,2011,815094572.0,EU
5782,Russia,RUS,2012,815053544.0000001,EU
5783,Russia,RUS,2013,815012516.0,EU
5784,Russia,RUS,2014,814971488.0,EU
5785,Russia,RUS,2015,814930460.0,EU
5786,Russia,RUS,2016,815006688.0,EU
5787,Russia,RUS,2017,815082916.0,EU
5788,Russia,RUS,2018,815159144.0000001,EU
5789,Russia,RUS,2019,815235372.0,EU
5790,Russia,RUS,2020,815311600.0,EU
6018,San Marino,SMR,2000,1000.0,EU
6019,San Marino,SMR,2001,1000.0,EU
6020,San Marino,SMR,2002,1000.0,EU
6021,San Marino,SMR,2003,1000.0,EU
6022,San Marino,SMR,2004,1000.0,EU
6023,San Marino,SMR,2005,1000.0,EU
6024,San Marino,SMR,2006,1000.0,EU
6025,San Marino,SMR,2007,1000.0,EU
6026,San Marino,SMR,2008,1000.0,EU
6027,San Marino,SMR,2009,1000.0,EU
6028,San Marino,SMR,2010,1000.0,EU
6029,San Marino,SMR,2011,1000.0,EU
6030,San Marino,SMR,2012,1000.0,EU
6031,San Marino,SMR,2013,1000.0,EU
6032,San Marino,SMR,2014,1000.0,EU
6033,San Marino,SMR,2015,1000.0,EU
6034,San Marino,SMR,2016,1000.0,EU
6035,San Marino,SMR,2017,1000.0,EU
6036,San Marino,SMR,2018,1000.0,EU
6037,San Marino,SMR,2019,1000.0,EU
6038,San Marino,SMR,2020,1000.0,EU
6132,Serbia,SRB,2006,2611800.0,EU
6133,Serbia,SRB,2007,2637100.0,EU
6134,Serbia,SRB,2008,2662400.0,EU
6135,Serbia,SRB,2009,2687700.0,EU
6136,Serbia,SRB,2010,2713000.0,EU
6137,Serbia,SRB,2011,2714305.9999999995,EU
6138,Serbia,SRB,2012,2715612.0,EU
6139,Serbia,SRB,2013,2716917.9999999995,EU
6140,Serbia,SRB,2014,2718224.0,EU
6141,Serbia,SRB,2015,2719530.0,EU
6142,Serbia,SRB,2016,2720154.0000000005,EU
6143,Serbia,SRB,2017,2720778.0,EU
6144,Serbia,SRB,2018,2721402.0,EU
6145,Serbia,SRB,2019,2722026.0,EU
6146,Serbia,SRB,2020,2722650.0,EU
6267,Slovakia,SVK,2000,1901410.0,EU
6268,Slovakia,SVK,2001,1903060.0,EU
6269,Slovakia,SVK,2002,1904710.0,EU
6270,Slovakia,SVK,2003,1906360.0,EU
6271,Slovakia,SVK,2004,1908010.0,EU
6272,Slovakia,SVK,2005,1909660.0,EU
6273,Slovakia,SVK,2006,1911310.0,EU
6274,Slovakia,SVK,2007,1912960.0,EU
6275,Slovakia,SVK,2008,1914610.0,EU
6276,Slovakia,SVK,2009,1916260.0,EU
6277,Slovakia,SVK,2010,1917910.0,EU
6278,Slovakia,SVK,2011,1918678.0,EU
6279,Slovakia,SVK,2012,1919446.0,EU
6280,Slovakia,SVK,2013,1920214.0,EU
6281,Slovakia,SVK,2014,1920982.0,EU
6282,Slovakia,SVK,2015,1921750.0,EU
6283,Slovakia,SVK,2016,1922580.0,EU
6284,Slovakia,SVK,2017,1923410.0,EU
6285,Slovakia,SVK,2018,1924240.0,EU
6286,Slovakia,SVK,2019,1925070.0,EU
6287,Slovakia,SVK,2020,1925900.0,EU
6296,Slovenia,SVN,2000,1233000.0,EU
6297,Slovenia,SVN,2001,1234400.0,EU
6298,Slovenia,SVN,2002,1235800.0,EU
6299,Slovenia,SVN,2003,1237200.0,EU
6300,Slovenia,SVN,2004,1238600.0,EU
6301,Slovenia,SVN,2005,1240000.0,EU
6302,Slovenia,SVN,2006,1241400.0,EU
6303,Slovenia,SVN,2007,1242800.0,EU
6304,Slovenia,SVN,2008,1244200.0,EU
6305,Slovenia,SVN,2009,1245600.0,EU
6306,Slovenia,SVN,2010,1247000.0,EU
6307,Slovenia,SVN,2011,1247200.0,EU
6308,Slovenia,SVN,2012,1247400.0,EU
6309,Slovenia,SVN,2013,1247600.0,EU
6310,Slovenia,SVN,2014,1247800.0,EU
6311,Slovenia,SVN,2015,1248000.0,EU
6312,Slovenia,SVN,2016,1245966.0000000002,EU
6313,Slovenia,SVN,2017,1243932.0,EU
6314,Slovenia,SVN,2018,1241898.0000000002,EU
6315,Slovenia,SVN,2019,1239864.0,EU
6316,Slovenia,SVN,2020,1237830.0,EU
6646,Spain,ESP,2000,17093930.0,EU
6647,Spain,ESP,2001,17239071.0,EU
6648,Spain,ESP,2002,17384212.0,EU
6649,Spain,ESP,2003,17529353.0,EU
6650,Spain,ESP,2004,17674494.0,EU
6651,Spain,ESP,2005,17819635.0,EU
6652,Spain,ESP,2006,17964776.0,EU
6653,Spain,ESP,2007,18109917.0,EU
6654,Spain,ESP,2008,18255058.0,EU
6655,Spain,ESP,2009,18400199.0,EU
6656,Spain,ESP,2010,18545340.0,EU
6657,Spain,ESP,2011,18546508.0,EU
6658,Spain,ESP,2012,18547676.0,EU
6659,Spain,ESP,2013,18548844.0,EU
6660,Spain,ESP,2014,18550012.0,EU
6661,Spain,ESP,2015,18551180.0,EU
6662,Spain,ESP,2016,18555378.0,EU
6663,Spain,ESP,2017,18559576.0,EU
6664,Spain,ESP,2018,18563774.0,EU
6665,Spain,ESP,2019,18567972.0,EU
6666,Spain,ESP,2020,18572170.0,EU
6748,Sweden,SWE,2000,28163000.0,EU
6749,Sweden,SWE,2001,28154000.0,EU
6750,Sweden,SWE,2002,28145000.0,EU
6751,Sweden,SWE,2003,28136000.0,EU
6752,Sweden,SWE,2004,28127000.0,EU
6753,Sweden,SWE,2005,28118000.0,EU
6754,Sweden,SWE,2006,28109000.0,EU
6755,Sweden,SWE,2007,28100000.0,EU
6756,Sweden,SWE,2008,28091000.0,EU
6757,Sweden,SWE,2009,28082000.0,EU
6758,Sweden,SWE,2010,28073000.0,EU
6759,Sweden,SWE,2011,28054400.0,EU
6760,Sweden,SWE,2012,28035800.0,EU
6761,Sweden,SWE,2013,28017200.0,EU
6762,Sweden,SWE,2014,27998600.0,EU
6763,Sweden,SWE,2015,27980000.0,EU
6764,Sweden,SWE,2016,27980000.0,EU
6765,Sweden,SWE,2017,27980000.0,EU
6766,Sweden,SWE,2018,27980000.0,EU
6767,Sweden,SWE,2019,27980000.0,EU
6768,Sweden,SWE,2020,27980000.0,EU
6779,Switzerland,CHE,2000,1196180.0,EU
6780,Switzerland,CHE,2001,1200033.9999999998,EU
6781,Switzerland,CHE,2002,1203888.0,EU
6782,Switzerland,CHE,2003,1207742.0,EU
6783,Switzerland,CHE,2004,1211596.0,EU
6784,Switzerland,CHE,2005,1215450.0,EU
6785,Switzerland,CHE,2006,1219303.9999999998,EU
6786,Switzerland,CHE,2007,1223158.0000000002,EU
6787,Switzerland,CHE,2008,1227012.0,EU
6788,Switzerland,CHE,2009,1230866.0,EU
6789,Switzerland,CHE,2010,1234720.0,EU
6790,Switzerland,CHE,2011,1238158.0000000002,EU
6791,Switzerland,CHE,2012,1241596.0,EU
6792,Switzerland,CHE,2013,1245033.9999999998,EU
6793,Switzerland,CHE,2014,1248472.0,EU
6794,Switzerland,CHE,2015,1251910.0,EU
6795,Switzerland,CHE,2016,1255350.0,EU
6796,Switzerland,CHE,2017,1258790.0,EU
6797,Switzerland,CHE,2018,1262230.0,EU
6798,Switzerland,CHE,2019,1265670.0,EU
6799,Switzerland,CHE,2020,1269110.0,EU
7087,Turkey,TUR,2000,20148350.0,EU
7088,Turkey,TUR,2001,20241823.0,EU
7089,Turkey,TUR,2002,20335296.000000004,EU
7090,Turkey,TUR,2003,20428769.0,EU
7091,Turkey,TUR,2004,20522242.0,EU
7092,Turkey,TUR,2005,20615715.0,EU
7093,Turkey,TUR,2006,20709188.000000004,EU
7094,Turkey,TUR,2007,20802661.0,EU
7095,Turkey,TUR,2008,20896134.0,EU
7096,Turkey,TUR,2009,20989607.000000004,EU
7097,Turkey,TUR,2010,21083080.0,EU
7098,Turkey,TUR,2011,21192524.0,EU
7099,Turkey,TUR,2012,21301968.0,EU
7100,Turkey,TUR,2013,21411412.0,EU
7101,Turkey,TUR,2014,21520856.0,EU
7102,Turkey,TUR,2015,21630300.0,EU
7103,Turkey,TUR,2016,21748312.0,EU
7104,Turkey,TUR,2017,21866324.0,EU
7105,Turkey,TUR,2018,21984336.0,EU
7106,Turkey,TUR,2019,22102348.0,EU
7107,Turkey,TUR,2020,22220360.0,EU
7238,Ukraine,UKR,2000,9510000.0,EU
7239,Ukraine,UKR,2001,9513800.0,EU
7240,Ukraine,UKR,2002,9517600.0,EU
7241,Ukraine,UKR,2003,9521400.0,EU
7242,Ukraine,UKR,2004,9525200.0,EU
7243,Ukraine,UKR,2005,9529000.0,EU
7244,Ukraine,UKR,2006,9532800.0,EU
7245,Ukraine,UKR,2007,9536600.0,EU
7246,Ukraine,UKR,2008,9540400.0,EU
7247,Ukraine,UKR,2009,9544200.0,EU
7248,Ukraine,UKR,2010,9548000.0,EU
7249,Ukraine,UKR,2011,9569800.0,EU
7250,Ukraine,UKR,2012,9591600.0,EU
7251,Ukraine,UKR,2013,9613400.0,EU
7252,Ukraine,UKR,2014,9635200.0,EU
7253,Ukraine,UKR,2015,9657000.0,EU
7254,Ukraine,UKR,2016,9663600.0,EU
7255,Ukraine,UKR,2017,9670200.0,EU
7256,Ukraine,UKR,2018,9676800.0,EU
7257,Ukraine,UKR,2019,9683400.0,EU
7258,Ukraine,UKR,2020,9690000.0,EU
7300,United Kingdom,GBR,2000,2954000.0,EU
7301,United Kingdom,GBR,2001,2964500.0,EU
7302,United Kingdom,GBR,2002,2975000.0,EU
7303,United Kingdom,GBR,2003,2985500.0,EU
7304,United Kingdom,GBR,2004,2996000.0,EU
7305,United Kingdom,GBR,2005,3006500.0,EU
7306,United Kingdom,GBR,2006,3017000.0,EU
7307,United Kingdom,GBR,2007,3027500.0,EU
7308,United Kingdom,GBR,2008,3038000.0,EU
7309,United Kingdom,GBR,2009,3048500.0,EU
7310,United Kingdom,GBR,2010,3059000.0,EU
7311,United Kingdom,GBR,2011,3078200.0,EU
7312,United Kingdom,GBR,2012,3097400.0,EU
7313,United Kingdom,GBR,2013,3116600.0,EU
7314,United Kingdom,GBR,2014,3135800.0,EU
7315,United Kingdom,GBR,2015,3155000.0,EU
7316,United Kingdom,GBR,2016,3162000.0,EU
7317,United Kingdom,GBR,2017,3169000.0,EU
7318,United Kingdom,GBR,2018,3176000.0,EU
7319,United Kingdom,GBR,2019,3183000.0,EU
7320,United Kingdom,GBR,2020,3190000.0,EU
