,Entity,Code,Year,Forest area,Continent
7026,Trinidad and Tobago,TTO,2001,236226.0,AMER
7027,Trinidad and Tobago,TTO,2002,235802.00000000003,AMER
7028,Trinidad and Tobago,TTO,2003,235378.0,AMER
7029,Trinidad and Tobago,TTO,2004,234954.0,AMER
7030,Trinidad and Tobago,TTO,2005,234530.0,AMER
7031,Trinidad and Tobago,TTO,2006,234106.0,AMER
7032,Trinidad and Tobago,TTO,2007,233682.00000000003,AMER
7033,Trinidad and Tobago,TTO,2008,233258.0,AMER
7034,Trinidad and Tobago,TTO,2009,232834.0,AMER
7035,Trinidad and Tobago,TTO,2010,232410.0,AMER
7036,Trinidad and Tobago,TTO,2011,231986.0,AMER
7037,Trinidad and Tobago,TTO,2012,231562.0,AMER
7038,Trinidad and Tobago,TTO,2013,231138.0,AMER
7039,Trinidad and Tobago,TTO,2014,230714.00000000003,AMER
7040,Trinidad and Tobago,TTO,2015,230290.0,AMER
7041,Trinidad and Tobago,TTO,2016,229870.0,AMER
7042,Trinidad and Tobago,TTO,2017,229450.0,AMER
7043,Trinidad and Tobago,TTO,2018,229030.0,AMER
7044,Trinidad and Tobago,TTO,2019,228610.0,AMER
7045,Trinidad and Tobago,TTO,2020,228190.0,AMER
7147,Turks and Caicos Islands,TCA,2000,10520.0,AMER
7148,Turks and Caicos Islands,TCA,2001,10520.0,AMER
7149,Turks and Caicos Islands,TCA,2002,10520.0,AMER
7150,Turks and Caicos Islands,TCA,2003,10520.0,AMER
7151,Turks and Caicos Islands,TCA,2004,10520.0,AMER
7152,Turks and Caicos Islands,TCA,2005,10520.0,AMER
7153,Turks and Caicos Islands,TCA,2006,10520.0,AMER
7154,Turks and Caicos Islands,TCA,2007,10520.0,AMER
7155,Turks and Caicos Islands,TCA,2008,10520.0,AMER
7156,Turks and Caicos Islands,TCA,2009,10520.0,AMER
7157,Turks and Caicos Islands,TCA,2010,10520.0,AMER
7158,Turks and Caicos Islands,TCA,2011,10520.0,AMER
7159,Turks and Caicos Islands,TCA,2012,10520.0,AMER
7160,Turks and Caicos Islands,TCA,2013,10520.0,AMER
7161,Turks and Caicos Islands,TCA,2014,10520.0,AMER
7162,Turks and Caicos Islands,TCA,2015,10520.0,AMER
7163,Turks and Caicos Islands,TCA,2016,10520.0,AMER
7164,Turks and Caicos Islands,TCA,2017,10520.0,AMER
7165,Turks and Caicos Islands,TCA,2018,10520.0,AMER
7166,Turks and Caicos Islands,TCA,2019,10520.0,AMER
7167,Turks and Caicos Islands,TCA,2020,10520.0,AMER
7331,United States,USA,2000,303536000.0,AMER
7332,United States,USA,2001,304054400.0,AMER
7333,United States,USA,2002,304572800.0,AMER
7334,United States,USA,2003,305091200.0,AMER
7335,United States,USA,2004,305609600.0,AMER
7336,United States,USA,2005,306128000.0,AMER
7337,United States,USA,2006,306646400.0,AMER
7338,United States,USA,2007,307164800.0,AMER
7339,United States,USA,2008,307683200.0,AMER
7340,United States,USA,2009,308201600.0,AMER
7341,United States,USA,2010,308720000.0,AMER
7342,United States,USA,2011,308995000.0,AMER
7343,United States,USA,2012,309270000.0,AMER
7344,United States,USA,2013,309545000.0,AMER
7345,United States,USA,2014,309820000.0,AMER
7346,United States,USA,2015,310095000.0,AMER
7347,United States,USA,2016,310035000.0,AMER
7348,United States,USA,2017,309975000.0,AMER
7349,United States,USA,2018,309915000.0,AMER
7350,United States,USA,2019,309855000.0,AMER
7351,United States,USA,2020,309795000.0,AMER
7362,United States Virgin Islands,VIR,2000,20470.0,AMER
7363,United States Virgin Islands,VIR,2001,20266.0,AMER
7364,United States Virgin Islands,VIR,2002,20062.0,AMER
7365,United States Virgin Islands,VIR,2003,19858.0,AMER
7366,United States Virgin Islands,VIR,2004,19654.0,AMER
7367,United States Virgin Islands,VIR,2005,19450.0,AMER
7368,United States Virgin Islands,VIR,2006,19246.0,AMER
7369,United States Virgin Islands,VIR,2007,19042.0,AMER
7370,United States Virgin Islands,VIR,2008,18838.0,AMER
7371,United States Virgin Islands,VIR,2009,18634.0,AMER
7372,United States Virgin Islands,VIR,2010,18430.0,AMER
7373,United States Virgin Islands,VIR,2011,18576.0,AMER
7374,United States Virgin Islands,VIR,2012,18722.0,AMER
7375,United States Virgin Islands,VIR,2013,18868.0,AMER
7376,United States Virgin Islands,VIR,2014,19014.0,AMER
7377,United States Virgin Islands,VIR,2015,19160.0,AMER
7378,United States Virgin Islands,VIR,2016,19310.0,AMER
7379,United States Virgin Islands,VIR,2017,19460.0,AMER
7380,United States Virgin Islands,VIR,2018,19610.0,AMER
7381,United States Virgin Islands,VIR,2019,19760.0,AMER
7382,United States Virgin Islands,VIR,2020,19910.0,AMER
7393,Uruguay,URY,2000,1369000.0,AMER
7394,Uruguay,URY,2001,1405230.0,AMER
7395,Uruguay,URY,2002,1441460.0,AMER
7396,Uruguay,URY,2003,1477690.0,AMER
7397,Uruguay,URY,2004,1513920.0,AMER
7398,Uruguay,URY,2005,1550150.0,AMER
7399,Uruguay,URY,2006,1586380.0,AMER
7400,Uruguay,URY,2007,1622610.0,AMER
7401,Uruguay,URY,2008,1658840.0,AMER
7402,Uruguay,URY,2009,1695070.0,AMER
7403,Uruguay,URY,2010,1731300.0,AMER
7404,Uruguay,URY,2011,1769040.0,AMER
7405,Uruguay,URY,2012,1806780.0,AMER
7406,Uruguay,URY,2013,1844520.0,AMER
7407,Uruguay,URY,2014,1882260.0,AMER
7408,Uruguay,URY,2015,1920000.0,AMER
7409,Uruguay,URY,2016,1942200.0,AMER
7410,Uruguay,URY,2017,1964400.0,AMER
7411,Uruguay,URY,2018,1986600.0,AMER
7412,Uruguay,URY,2019,2008800.0,AMER
7413,Uruguay,URY,2020,2031000.0,AMER
7515,Venezuela,VEN,2000,49151000.0,AMER
7516,Venezuela,VEN,2001,48986400.0,AMER
7517,Venezuela,VEN,2002,48821800.0,AMER
7518,Venezuela,VEN,2003,48657200.0,AMER
7519,Venezuela,VEN,2004,48492600.0,AMER
7520,Venezuela,VEN,2005,48328000.0,AMER
7521,Venezuela,VEN,2006,48163400.0,AMER
7522,Venezuela,VEN,2007,47998800.0,AMER
7523,Venezuela,VEN,2008,47834200.0,AMER
7524,Venezuela,VEN,2009,47669600.0,AMER
7525,Venezuela,VEN,2010,47505000.0,AMER
7526,Venezuela,VEN,2011,47340600.0,AMER
7527,Venezuela,VEN,2012,47176200.0,AMER
7528,Venezuela,VEN,2013,47011800.0,AMER
7529,Venezuela,VEN,2014,46847400.0,AMER
7530,Venezuela,VEN,2015,46683000.0,AMER
7531,Venezuela,VEN,2016,46592580.0,AMER
7532,Venezuela,VEN,2017,46502160.0,AMER
7533,Venezuela,VEN,2018,46411740.0,AMER
7534,Venezuela,VEN,2019,46321320.0,AMER
7535,Venezuela,VEN,2020,46230900.0,AMER
